Version,212

WGS 1984 (GPS),217, 6378137, 298.257223563, 0, 0, 0
USER GRID,0,0,0,0,0

t,d,-27.429026,-52.113941,04/26/2014,10:44:04,2.511127E-42,1
t,d,-27.429026,-52.113941,04/26/2014,10:44:05,2.152394E-42,0
t,d,-27.429026,-52.113941,04/26/2014,10:44:06,2.869859E-42,0
t,d,-27.429031,-52.113964,04/26/2014,10:44:07,1.43493E-42,0
t,d,-27.429035,-52.113972,04/26/2014,10:44:08,2.152394E-42,0
t,d,-27.429039,-52.113976,04/26/2014,10:44:09,2.869859E-42,0
t,d,-27.429041,-52.113979,04/26/2014,10:44:10,3.228592E-42,0
t,d,-27.429045,-52.113983,04/26/2014,10:44:11,3.228592E-42,0
t,d,-27.429050,-52.113987,04/26/2014,10:44:12,2.869859E-42,0
t,d,-27.429052,-52.113995,04/26/2014,10:44:13,1.43493E-42,0
t,d,-27.429058,-52.113998,04/26/2014,10:44:14,0,0
t,d,-27.429054,-52.114006,04/26/2014,10:44:15,3.587324E-43,0
t,d,-27.429041,-52.114010,04/26/2014,10:44:16,1.076197E-42,0
t,d,-27.429033,-52.114014,04/26/2014,10:44:17,1.076197E-41,0
t,d,-27.429022,-52.114017,04/26/2014,10:44:18,9.685775E-42,0
t,d,-27.429022,-52.114029,04/26/2014,10:44:19,9.327043E-42,0
t,d,-27.429033,-52.114037,04/26/2014,10:44:20,7.892113E-42,0
t,d,-27.429050,-52.114052,04/26/2014,10:44:21,5.739719E-42,0
t,d,-27.429068,-52.114059,04/26/2014,10:44:22,6.815916E-42,0
t,d,-27.429079,-52.114071,04/26/2014,10:44:23,4.663521E-42,0
t,d,-27.429089,-52.114075,04/26/2014,10:44:24,2.511127E-42,0
t,d,-27.429100,-52.114082,04/26/2014,10:44:25,1.076197E-42,0
t,d,-27.429106,-52.114082,04/26/2014,10:44:26,1.793662E-42,0
t,d,-27.429115,-52.114094,04/26/2014,10:44:27,1.793662E-42,0
t,d,-27.429115,-52.114098,04/26/2014,10:44:28,1.076197E-42,0
t,d,-27.429110,-52.114101,04/26/2014,10:44:29,1.793662E-42,0
t,d,-27.429111,-52.114105,04/26/2014,10:44:30,2.511127E-42,0
t,d,-27.429111,-52.114105,04/26/2014,10:44:31,2.152394E-42,0
t,d,-27.429113,-52.114109,04/26/2014,10:44:32,5.022254E-42,0
t,d,-27.429113,-52.114113,04/26/2014,10:44:33,2.511127E-42,0
t,d,-27.429113,-52.114117,04/26/2014,10:44:34,3.228592E-42,0
t,d,-27.429113,-52.114117,04/26/2014,10:44:35,1.43493E-42,0
t,d,-27.429113,-52.114120,04/26/2014,10:44:36,2.152394E-42,0
t,d,-27.429111,-52.114120,04/26/2014,10:44:37,1.076197E-42,0
t,d,-27.429111,-52.114120,04/26/2014,10:44:38,3.587324E-43,0
t,d,-27.429111,-52.114120,04/26/2014,10:44:39,3.228592E-42,0
t,d,-27.429111,-52.114124,04/26/2014,10:44:40,3.946056E-42,0
t,d,-27.429111,-52.114120,04/26/2014,10:44:41,1.614296E-41,0
t,d,-27.429152,-52.114151,04/26/2014,10:44:42,2.475254E-41,0
t,d,-27.429106,-52.114147,04/26/2014,10:44:43,3.120972E-41,0
t,d,-27.429054,-52.114147,04/26/2014,10:44:44,3.802564E-41,0
t,d,-27.429049,-52.114143,04/26/2014,10:44:45,4.125423E-41,0
t,d,-27.429049,-52.114155,04/26/2014,10:44:46,1.363183E-41,0
t,d,-27.429056,-52.114166,04/26/2014,10:44:47,2.367634E-41,0
t,d,-27.429146,-52.114208,04/26/2014,10:44:48,4.376535E-41,0
t,d,-27.429201,-52.114231,04/26/2014,10:44:49,8.214972E-41,0
t,d,-27.429249,-52.114246,04/26/2014,10:44:50,1.144356E-40,0
t,d,-27.429235,-52.114239,04/26/2014,10:44:51,1.664518E-40,0
t,d,-27.429277,-52.114231,04/26/2014,10:44:52,2.281538E-40,0
t,d,-27.429319,-52.114208,04/26/2014,10:44:53,2.360459E-40,0
t,d,-27.429363,-52.114189,04/26/2014,10:44:54,2.364047E-40,0
t,d,-27.429405,-52.114170,04/26/2014,10:44:55,2.249252E-40,0
t,d,-27.429445,-52.114155,04/26/2014,10:44:56,1.955092E-40,0
t,d,-27.429476,-52.114140,04/26/2014,10:44:57,1.800837E-40,0
t,d,-27.429506,-52.114120,04/26/2014,10:44:58,1.632232E-40,0
t,d,-27.429533,-52.114109,04/26/2014,10:44:59,1.431342E-40,0
t,d,-27.429556,-52.114101,04/26/2014,10:45:00,1.119245E-40,0
t,d,-27.429567,-52.114094,04/26/2014,10:45:01,5.847338E-41,0
t,d,-27.429569,-52.114090,04/26/2014,10:45:02,1.255563E-41,0
t,d,-27.429564,-52.114086,04/26/2014,10:45:03,4.663521E-42,0
t,d,-27.429556,-52.114086,04/26/2014,10:45:04,2.152394E-42,0
t,d,-27.429548,-52.114082,04/26/2014,10:45:05,2.152394E-42,0
t,d,-27.429548,-52.114082,04/26/2014,10:45:06,1.43493E-42,0
t,d,-27.429550,-52.114082,04/26/2014,10:45:07,1.793662E-42,0
t,d,-27.429550,-52.114082,04/26/2014,10:45:08,1.076197E-42,0
t,d,-27.429550,-52.114082,04/26/2014,10:45:09,1.076197E-42,0
t,d,-27.429550,-52.114082,04/26/2014,10:45:10,1.076197E-42,0
t,d,-27.429550,-52.114082,04/26/2014,10:45:11,9.327043E-42,0
t,d,-27.429552,-52.114082,04/26/2014,10:45:12,6.098451E-41,0
t,d,-27.429598,-52.114109,04/26/2014,10:45:13,1.0188E-40,0
t,d,-27.429623,-52.114143,04/26/2014,10:45:14,1.359596E-40,0
t,d,-27.429638,-52.114185,04/26/2014,10:45:15,1.825948E-40,0
t,d,-27.429653,-52.114243,04/26/2014,10:45:16,2.295887E-40,0
t,d,-27.429668,-52.114304,04/26/2014,10:45:17,2.152394E-40,0
t,d,-27.429682,-52.114357,04/26/2014,10:45:18,1.868996E-40,0
t,d,-27.429689,-52.114395,04/26/2014,10:45:19,9.470536E-41,0
t,d,-27.429691,-52.114410,04/26/2014,10:45:20,4.197169E-41,0
t,d,-27.429695,-52.114418,04/26/2014,10:45:21,7.533381E-42,0
t,d,-27.429693,-52.114418,04/26/2014,10:45:22,7.174648E-43,0
t,d,-27.429693,-52.114414,04/26/2014,10:45:23,1.076197E-42,0
t,d,-27.429693,-52.114414,04/26/2014,10:45:24,3.587324E-43,0
t,d,-27.429693,-52.114414,04/26/2014,10:45:25,3.587324E-43,0
t,d,-27.429693,-52.114414,04/26/2014,10:45:26,7.174648E-43,0
t,d,-27.429693,-52.114414,04/26/2014,10:45:27,7.174648E-43,0
t,d,-27.429693,-52.114414,04/26/2014,10:45:28,1.793662E-42,0
t,d,-27.429691,-52.114414,04/26/2014,10:45:29,2.869859E-42,0
t,d,-27.429691,-52.114414,04/26/2014,10:45:30,2.511127E-42,0
t,d,-27.429691,-52.114414,04/26/2014,10:45:31,1.793662E-42,0
t,d,-27.429691,-52.114414,04/26/2014,10:45:32,1.43493E-42,0
t,d,-27.429691,-52.114414,04/26/2014,10:45:33,1.793662E-42,0
t,d,-27.429691,-52.114410,04/26/2014,10:45:34,1.43493E-42,0
t,d,-27.429691,-52.114410,04/26/2014,10:45:35,1.793662E-42,0
t,d,-27.429691,-52.114410,04/26/2014,10:45:36,1.076197E-42,0
t,d,-27.429691,-52.114410,04/26/2014,10:45:37,2.511127E-42,0
t,d,-27.429691,-52.114410,04/26/2014,10:45:38,0,0
t,d,-27.429691,-52.114410,04/26/2014,10:45:39,7.174648E-43,0
t,d,-27.429691,-52.114410,04/26/2014,10:45:40,2.869859E-42,0
t,d,-27.429693,-52.114410,04/26/2014,10:45:41,3.587324E-43,0
t,d,-27.429693,-52.114410,04/26/2014,10:45:42,3.587324E-42,0
t,d,-27.429693,-52.114414,04/26/2014,10:45:43,1.21969E-41,0
t,d,-27.429697,-52.114422,04/26/2014,10:45:44,4.842887E-41,0
t,d,-27.429701,-52.114445,04/26/2014,10:45:45,1.338072E-40,0
t,d,-27.429716,-52.114494,04/26/2014,10:45:46,2.245665E-40,0
t,d,-27.429739,-52.114555,04/26/2014,10:45:47,2.651032E-40,0
t,d,-27.429762,-52.114632,04/26/2014,10:45:48,3.070749E-40,0
t,d,-27.429783,-52.114719,04/26/2014,10:45:49,3.454593E-40,0
t,d,-27.429808,-52.114819,04/26/2014,10:45:50,3.716468E-40,0
t,d,-27.429832,-52.114922,04/26/2014,10:45:51,3.795389E-40,0
t,d,-27.429859,-52.115025,04/26/2014,10:45:52,3.501228E-40,0
t,d,-27.429884,-52.115112,04/26/2014,10:45:53,2.769414E-40,0
t,d,-27.429901,-52.115185,04/26/2014,10:45:54,1.951504E-40,0
t,d,-27.429918,-52.115231,04/26/2014,10:45:55,1.302199E-40,0
t,d,-27.429930,-52.115265,04/26/2014,10:45:56,1.198166E-40,0
t,d,-27.429962,-52.115295,04/26/2014,10:45:57,1.521025E-40,0
t,d,-27.430008,-52.115307,04/26/2014,10:45:58,2.256427E-40,0
t,d,-27.430067,-52.115292,04/26/2014,10:45:59,2.579286E-40,0
t,d,-27.430138,-52.115273,04/26/2014,10:46:00,3.153258E-40,0
t,d,-27.430218,-52.115246,04/26/2014,10:46:01,3.407958E-40,0
t,d,-27.430302,-52.115215,04/26/2014,10:46:02,3.655483E-40,0
t,d,-27.430391,-52.115177,04/26/2014,10:46:03,3.8205E-40,0
t,d,-27.430485,-52.115147,04/26/2014,10:46:04,3.680594E-40,0
t,d,-27.430569,-52.115128,04/26/2014,10:46:05,3.074337E-40,0
t,d,-27.430626,-52.115108,04/26/2014,10:46:06,1.87617E-40,0
t,d,-27.430666,-52.115105,04/26/2014,10:46:07,1.445692E-40,0
t,d,-27.430708,-52.115124,04/26/2014,10:46:08,1.524613E-40,0
t,d,-27.430737,-52.115170,04/26/2014,10:46:09,2.360459E-40,0
t,d,-27.430761,-52.115238,04/26/2014,10:46:10,2.758652E-40,0
t,d,-27.430786,-52.115326,04/26/2014,10:46:11,3.404371E-40,0
t,d,-27.430811,-52.115429,04/26/2014,10:46:12,3.992692E-40,0
t,d,-27.430843,-52.115540,04/26/2014,10:46:13,4.168471E-40,0
t,d,-27.430874,-52.115654,04/26/2014,10:46:14,4.125423E-40,0
t,d,-27.430904,-52.115772,04/26/2014,10:46:15,4.096724E-40,0
t,d,-27.430929,-52.115887,04/26/2014,10:46:16,4.014216E-40,0
t,d,-27.430950,-52.115993,04/26/2014,10:46:17,3.698531E-40,0
t,d,-27.430969,-52.116096,04/26/2014,10:46:18,3.303925E-40,0
t,d,-27.430979,-52.116184,04/26/2014,10:46:19,2.808875E-40,0
t,d,-27.430984,-52.116253,04/26/2014,10:46:20,2.148807E-40,0
t,d,-27.430998,-52.116306,04/26/2014,10:46:21,1.538962E-40,0
t,d,-27.431007,-52.116352,04/26/2014,10:46:22,1.201754E-40,0
t,d,-27.431015,-52.116383,04/26/2014,10:46:23,1.040324E-40,0
t,d,-27.431021,-52.116417,04/26/2014,10:46:24,1.054673E-40,0
t,d,-27.431028,-52.116451,04/26/2014,10:46:25,1.553311E-40,0
t,d,-27.431038,-52.116505,04/26/2014,10:46:26,2.25284E-40,0
t,d,-27.431059,-52.116573,04/26/2014,10:46:27,3.006178E-40,0
t,d,-27.431086,-52.116661,04/26/2014,10:46:28,3.339799E-40,0
t,d,-27.431116,-52.116764,04/26/2014,10:46:29,3.903009E-40,0
t,d,-27.431141,-52.116875,04/26/2014,10:46:30,4.233042E-40,0
t,d,-27.431171,-52.116993,04/26/2014,10:46:31,4.527203E-40,0
t,d,-27.431196,-52.117115,04/26/2014,10:46:32,4.616886E-40,0
t,d,-27.431223,-52.117249,04/26/2014,10:46:33,4.53079E-40,0
t,d,-27.431248,-52.117367,04/26/2014,10:46:34,3.978342E-40,0
t,d,-27.431263,-52.117451,04/26/2014,10:46:35,2.884209E-40,0
t,d,-27.431276,-52.117516,04/26/2014,10:46:36,2.360459E-40,0
t,d,-27.431311,-52.117569,04/26/2014,10:46:37,2.191855E-40,0
t,d,-27.431362,-52.117599,04/26/2014,10:46:38,2.392745E-40,0
t,d,-27.431427,-52.117611,04/26/2014,10:46:39,2.74789E-40,0
t,d,-27.431498,-52.117596,04/26/2014,10:46:40,3.00259E-40,0
t,d,-27.431576,-52.117573,04/26/2014,10:46:41,3.21783E-40,0
t,d,-27.431658,-52.117542,04/26/2014,10:46:42,3.479704E-40,0
t,d,-27.431747,-52.117512,04/26/2014,10:46:43,3.698531E-40,0
t,d,-27.431845,-52.117481,04/26/2014,10:46:44,3.92812E-40,0
t,d,-27.431940,-52.117447,04/26/2014,10:46:45,3.946056E-40,0
t,d,-27.432039,-52.117420,04/26/2014,10:46:46,4.046502E-40,0
t,d,-27.432144,-52.117393,04/26/2014,10:46:47,4.243804E-40,0
t,d,-27.432253,-52.117363,04/26/2014,10:46:48,4.54514E-40,0
t,d,-27.432367,-52.117332,04/26/2014,10:46:49,4.817776E-40,0
t,d,-27.432487,-52.117294,04/26/2014,10:46:50,4.943333E-40,0
t,d,-27.432611,-52.117256,04/26/2014,10:46:51,5.029428E-40,0
t,d,-27.432728,-52.117229,04/26/2014,10:46:52,4.609711E-40,0
t,d,-27.432835,-52.117199,04/26/2014,10:46:53,4.326313E-40,0
t,d,-27.432941,-52.117172,04/26/2014,10:46:54,4.333487E-40,0
t,d,-27.433052,-52.117142,04/26/2014,10:46:55,4.595362E-40,0
t,d,-27.433165,-52.117107,04/26/2014,10:46:56,4.537965E-40,0
t,d,-27.433277,-52.117073,04/26/2014,10:46:57,4.548727E-40,0
t,d,-27.433386,-52.117043,04/26/2014,10:46:58,4.315551E-40,0
t,d,-27.433485,-52.117012,04/26/2014,10:46:59,3.978342E-40,0
t,d,-27.433578,-52.116985,04/26/2014,10:47:00,3.931707E-40,0
t,d,-27.433672,-52.116955,04/26/2014,10:47:01,4.215106E-40,0
t,d,-27.433762,-52.116917,04/26/2014,10:47:02,4.405234E-40,0
t,d,-27.433868,-52.116886,04/26/2014,10:47:03,4.548727E-40,0
